성별,연령대,직업군,직업군상세,거주지 시군구 코드,근무지 시군구 코드,거주지행정동,근무지행정동,추정가구원수,추정월소득,증빙연소득,추정 연소득,2년전 추정 연소득 금액,2년내 이직후 소득 증감액,총자산평가금액(주택),순자산평가금액(주택),자가거주여부,현 거주지의 아파트여부,현 거주지의 매매가(국토부 실거래가) 또는 공시가격,차량보유(국산/수입),추정 LTV,추정DTI,신용평점,총대출건수,신용대출-총대출약정액,신용대출-총대출잔액,주택담보대출-총대출약정액,주택담보대출-총대출잔액,정책자금대출-총대출약정액,정책자금대출-총대출잔액,총 대출 상환금액 (최근 12개월),최근 12개월 신용카드소비금액,최근 12개월 체크카드소비금액,최근 12개월 일시불이용금액,최근 12개월 할부이용금액,최근 12개월 현금서비스이용금액,대출연체건수,카드연체건수,연체일수,대출연체금액,카드연체금액,Thin Filer 여부,"파산, 개인회생 신청 여부",2년내 현거주지평균실거래가,2년내 현거주지평균전세거래가,2년내 직장명이력건수
1,35,220,4,26260,26230,2626001,2623001,1,3259.0,0.0,39441.0,39393.0,-5778.0,77035.0,65065.0,0,0,79916.0,2,0.0,0.0,711.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9223.0,4839.0,5017.0,2805.0,2398.0,0,0,0,0.0,0.0,0,0,-99999999.0,52261.0,1
2,40,910,4,26320,26320,2632002,2632002,3,3138.0,27608.0,36872.0,43988.0,0.0,95000.0,86702.0,0,0,135873.0,0,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8791.0,1681.0,4253.0,1299.0,972.0,0,0,0,0.0,0.0,1,0,131201.0,69346.0,0
1,25,110,2,26230,26410,2623001,2641001,3,2418.0,17502.0,25877.0,26057.0,0.0,92202.0,42968.0,0,1,90650.0,0,0.0,6.9,643.0,2,2949.0,1791.0,0.0,0.0,0.0,0.0,322.0,7457.0,2923.0,3156.0,642.0,813.0,0,0,0,0.0,0.0,0,0,91117.0,57680.0,0
1,50,910,2,26260,26710,2626003,2671003,1,3488.0,0.0,38625.0,30844.0,1145.0,77286.0,59380.0,0,1,89649.0,1,0.0,0.0,688.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11654.0,5384.0,4325.0,2326.0,3030.0,0,0,0,0.0,0.0,0,0,100413.0,65473.0,1
1,25,110,5,26350,26350,2635001,2635001,4,2248.0,0.0,24221.0,24668.0,2655.0,124215.0,92781.0,0,0,148431.0,0,0.0,0.0,853.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6086.0,1380.0,3551.0,1461.0,1172.0,0,0,0,0.0,0.0,0,0,131283.0,92482.0,1
1,45,220,4,26410,26440,2641003,2644002,2,3671.0,0.0,44401.0,53812.0,0.0,127732.0,98142.0,0,0,117117.0,1,0.0,8.2,770.0,0,5366.0,3111.0,0.0,0.0,1114.0,541.0,343.0,18983.0,1432.0,7478.0,2521.0,539.0,0,0,0,0.0,0.0,0,0,115075.0,79631.0,0
1,20,110,2,26260,26350,2626001,2635002,4,2418.0,0.0,27966.0,30135.0,0.0,48813.0,20362.0,0,1,46398.0,1,0.0,24.5,771.0,4,10263.0,6861.0,0.0,0.0,0.0,0.0,581.0,6037.0,2232.0,3464.0,1922.0,1598.0,0,0,0,0.0,0.0,0,0,42074.0,24947.0,0
1,25,220,5,26410,26440,2641002,2644002,1,2489.0,0.0,26149.0,33169.0,-4288.0,189644.0,78791.0,0,0,147858.0,0,0.0,0.0,659.0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3650.0,1588.0,2433.0,250.0,1556.0,3,0,43,298.0,778.0,0,0,127725.0,83824.0,1
1,30,910,3,26170,26260,2617001,2626003,2,2092.0,0.0,24238.0,29006.0,-662.0,32791.0,18433.0,0,1,55354.0,0,0.0,10.1,511.0,0,3700.0,2455.0,0.0,0.0,0.0,0.0,289.0,10868.0,2089.0,4199.0,2487.0,1871.0,0,0,0,0.0,0.0,0,0,49624.0,31341.0,1
2,50,910,1,26350,26230,2635002,2623002,2,2199.0,22753.0,25213.0,22300.0,1304.0,86380.0,38364.0,0,0,107969.0,1,0.0,3.7,0.0,1,1875.0,923.0,0.0,0.0,0.0,0.0,184.0,4460.0,1497.0,2626.0,1349.0,1104.0,0,0,0,0.0,0.0,1,0,99839.0,55411.0,1
2,25,420,5,26320,26320,2632001,2632001,1,2523.0,0.0,29736.0,36573.0,2264.0,196730.0,118302.0,1,1,256103.0,1,16.0,138.1,0.0,0,0.0,0.0,44232.0,41077.0,0.0,0.0,4463.0,12805.0,2542.0,7943.0,3754.0,1402.0,0,0,0,0.0,0.0,1,0,260993.0,147788.0,1
1,50,110,5,26440,26260,2644002,2626002,3,1220.0,0.0,12895.0,11975.0,-1806.0,142121.0,125043.0,1,1,139415.0,1,12.0,130.4,741.0,1,0.0,0.0,28344.0,16818.0,0.0,0.0,2842.0,5106.0,522.0,2825.0,1253.0,315.0,3,3,28,538.0,320.0,0,0,150574.0,102031.0,1
1,25,220,3,26290,26260,2629003,2626003,4,2648.0,0.0,27992.0,-1.0,0.0,-99999999.0,47407.0,0,1,2.0,1,0.0,0.0,585.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10417.0,1188.0,4481.0,652.0,1246.0,0,0,0,0.0,0.0,0,0,-99999999.0,1.0,0
1,30,910,4,26230,26440,2623002,2644002,3,2470.0,0.0,27661.0,29109.0,-2696.0,321674.0,198172.0,0,0,349834.0,0,0.0,0.0,724.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4052.0,1937.0,1604.0,301.0,86.0,0,0,0,0.0,0.0,0,0,397917.0,270375.0,1
1,30,420,2,26170,26410,2617001,2641001,2,3314.0,0.0,39361.0,36990.0,0.0,75808.0,41477.0,0,0,104219.0,0,0.0,6.4,547.0,3,7835.0,2507.0,0.0,0.0,0.0,0.0,494.0,4415.0,1246.0,2715.0,859.0,2593.0,2,0,25,2692.0,3196.0,0,0,116062.0,67843.0,0
2,20,910,5,26350,26320,2635001,2632001,3,3075.0,29948.0,36387.0,40914.0,0.0,29698.0,18766.0,0,0,40143.0,1,0.0,0.0,567.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5814.0,5382.0,2502.0,1939.0,2022.0,0,0,0,0.0,0.0,0,0,40324.0,25295.0,0
2,60,110,2,26440,26440,2644001,2644001,2,2340.0,0.0,25872.0,22378.0,0.0,129527.0,108625.0,0,0,143359.0,0,0.0,0.0,833.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6224.0,1603.0,3874.0,457.0,1413.0,1,1,39,1727.0,872.0,0,0,140087.0,76938.0,0
1,30,220,2,26440,26440,2644002,2644002,2,2502.0,0.0,27352.0,-1.0,0.0,33958.0,29102.0,1,1,30551.0,1,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10318.0,1258.0,6565.0,3155.0,1490.0,0,0,0,0.0,0.0,1,0,30094.0,20247.0,0
2,40,420,3,26320,26350,2632002,2635001,4,2647.0,0.0,31410.0,32313.0,0.0,59942.0,37858.0,1,1,89815.0,0,21.0,61.4,610.0,1,0.0,0.0,30126.0,19284.0,0.0,0.0,3556.0,7458.0,3500.0,4833.0,2192.0,546.0,0,0,0,0.0,0.0,0,0,102352.0,60292.0,0
2,35,420,2,26350,26260,2635001,2626003,3,3766.0,45038.0,39747.0,41655.0,0.0,143437.0,88683.0,1,0,151477.0,2,15.0,66.8,542.0,0,0.0,0.0,33179.0,23178.0,3851.0,3357.0,4489.0,4410.0,2971.0,2764.0,1482.0,140.0,0,0,0,0.0,0.0,0,0,155539.0,90384.0,0
1,30,910,4,26440,26350,2644002,2635002,2,2266.0,25702.0,26316.0,23218.0,0.0,74868.0,37979.0,0,1,83346.0,1,0.0,0.0,773.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3292.0,3803.0,2173.0,314.0,1111.0,0,0,0,0.0,0.0,0,0,89479.0,52529.0,0
2,35,420,4,26320,26230,2632001,2623001,2,2332.0,0.0,26464.0,23806.0,0.0,139856.0,130986.0,0,1,194132.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6912.0,711.0,4645.0,563.0,1144.0,2,1,46,223.0,2453.0,1,0,168796.0,86437.0,0
1,55,220,3,26410,26170,2641003,2617001,4,2066.0,0.0,22681.0,35620.0,0.0,49273.0,28137.0,0,1,40647.0,1,0.0,19.5,733.0,0,2572.0,2279.0,0.0,0.0,3434.0,2136.0,712.0,2496.0,1866.0,1242.0,409.0,1548.0,0,0,0,0.0,0.0,0,0,46425.0,28329.0,0
2,40,910,4,26350,26260,2635001,2626002,3,1837.0,0.0,0.0,20207.0,2.0,165229.0,97230.0,1,1,221614.0,1,6.0,1493200.0,627.0,2,3610.0,1981.0,15026.0,12951.0,0.0,0.0,2774.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0,222985.0,141125.0,1
2,30,910,3,26350,26320,2635001,2632001,1,3000.0,27137.0,32803.0,42695.0,2154.0,35790.0,22778.0,0,1,46210.0,1,0.0,0.0,508.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6093.0,3655.0,2289.0,1873.0,862.0,0,0,0,0.0,0.0,0,0,47633.0,24647.0,2
1,35,420,5,26440,26440,2644001,2644002,4,2932.0,0.0,34095.0,34833.0,3225.0,217767.0,96740.0,0,0,187479.0,0,0.0,8.6,0.0,0,2098.0,1580.0,0.0,0.0,3208.0,1365.0,247.0,9224.0,3100.0,4210.0,3009.0,1413.0,0,0,0,0.0,0.0,1,0,204794.0,121419.0,1
2,35,910,2,26410,26380,2641002,2638003,3,3634.0,0.0,39240.0,38707.0,0.0,74220.0,43099.0,1,0,66223.0,0,0.0,7.2,833.0,4,5876.0,2813.0,0.0,0.0,0.0,0.0,330.0,14806.0,1999.0,5941.0,2162.0,1670.0,0,0,0,0.0,0.0,0,0,57968.0,43278.0,0
2,30,220,4,26230,26530,2623002,2653003,2,3477.0,32364.0,39330.0,40248.0,0.0,247384.0,225570.0,0,1,317421.0,1,0.0,17.1,0.0,1,10367.0,6717.0,0.0,0.0,0.0,0.0,1233.0,11538.0,3471.0,7348.0,3427.0,2204.0,2,0,38,1091.0,501.0,1,0,271010.0,166593.0,0
1,35,910,3,26410,26320,2641001,2632002,4,4358.0,41750.0,50208.0,45432.0,0.0,59617.0,26287.0,0,1,50234.0,0,0.0,0.0,656.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20536.0,6086.0,13072.0,6186.0,3026.0,0,0,0,0.0,0.0,0,0,57096.0,34263.0,0
1,30,420,5,26230,26350,2623002,2635002,4,2752.0,0.0,29070.0,25545.0,0.0,313282.0,166750.0,0,0,334074.0,1,0.0,4.2,863.0,0,0.0,0.0,0.0,0.0,1533.0,1212.0,134.0,11525.0,4265.0,5499.0,2002.0,1435.0,2,2,35,1252.0,1450.0,0,0,305342.0,197426.0,0
2,40,420,2,26350,26260,2635001,2626001,4,2631.0,24035.0,30839.0,33741.0,0.0,-99999999.0,28883.0,0,0,1.0,0,0.0,10.7,610.0,1,7180.0,3295.0,0.0,0.0,0.0,0.0,624.0,4954.0,1526.0,3089.0,928.0,2108.0,0,0,0,0.0,0.0,0,0,1.0,1.0,0
1,65,220,1,26260,26410,2626003,2641001,2,1955.0,0.0,23461.0,25823.0,0.0,33645.0,17808.0,1,0,43938.0,1,0.0,0.0,633.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2531.0,635.0,1408.0,796.0,599.0,0,0,0,0.0,0.0,0,0,49681.0,26352.0,0
1,60,220,5,26260,26320,2626002,2632001,4,3253.0,0.0,40377.0,39407.0,0.0,101302.0,93708.0,1,1,110245.0,2,23.0,70.4,474.0,1,4210.0,2668.0,27320.0,25758.0,0.0,0.0,5025.0,16251.0,3777.0,8610.0,5088.0,2648.0,0,0,0,0.0,0.0,0,0,106121.0,74252.0,0
2,45,420,5,26410,26260,2641001,2626003,4,2877.0,0.0,31377.0,39298.0,0.0,206983.0,163456.0,1,0,173013.0,0,9.0,58.6,0.0,1,0.0,0.0,28713.0,15606.0,5279.0,2790.0,3236.0,10339.0,1885.0,6456.0,3498.0,89.0,0,0,0,0.0,0.0,1,0,191406.0,133813.0,0
1,35,910,4,26350,26350,2635002,2635002,4,3223.0,33780.0,35187.0,36712.0,0.0,158653.0,-99999999.0,1,0,-99999999.0,0,0.0,16.5,554.0,0,8358.0,5795.0,0.0,0.0,0.0,0.0,825.0,14836.0,4111.0,9229.0,3466.0,2352.0,4,0,33,1221.0,1684.0,0,0,1.0,1.0,0
2,40,420,3,26350,26350,2635002,2635001,3,2060.0,0.0,22886.0,18573.0,0.0,198349.0,172898.0,0,1,196771.0,0,0.0,0.0,448.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2955.0,2743.0,1832.0,579.0,567.0,0,0,0,0.0,0.0,0,0,178853.0,101609.0,0
2,25,910,3,26470,26410,2647002,2641001,2,3029.0,0.0,37201.0,46267.0,847.0,160542.0,119381.0,1,0,193165.0,1,20.0,105.5,526.0,1,0.0,0.0,50292.0,39248.0,0.0,0.0,5187.0,16570.0,1659.0,8587.0,4939.0,2067.0,0,0,0,0.0,0.0,0,1,168201.0,107809.0,1
2,30,420,4,26470,26320,2647003,2632002,1,2933.0,0.0,33183.0,33895.0,0.0,60345.0,42718.0,0,1,76246.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14752.0,2593.0,6318.0,1095.0,1888.0,2,1,34,1264.0,748.0,1,0,65707.0,40577.0,0
2,25,110,4,26410,26320,2641002,2632001,4,2890.0,0.0,32089.0,34095.0,0.0,156350.0,106319.0,0,0,109285.0,1,0.0,0.0,445.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6220.0,741.0,2869.0,1939.0,965.0,0,0,0,0.0,0.0,0,0,101953.0,68293.0,0
2,18,220,2,26260,26320,2626003,2632002,3,2356.0,0.0,28230.0,21213.0,1567.0,104370.0,81330.0,0,0,133102.0,1,0.0,4.4,470.0,2,2286.0,1249.0,0.0,0.0,0.0,0.0,189.0,3403.0,3227.0,1948.0,391.0,518.0,0,0,0,0.0,0.0,0,0,120255.0,81712.0,1
2,65,420,1,26350,26260,2635001,2626002,4,3573.0,0.0,37788.0,39805.0,0.0,64483.0,50684.0,1,1,65260.0,0,0.0,4.4,0.0,1,4145.0,1649.0,0.0,0.0,0.0,0.0,171.0,8699.0,3443.0,5777.0,1660.0,2279.0,0,0,0,0.0,0.0,1,0,73121.0,43760.0,0
2,50,910,1,26410,26230,2641001,2623001,3,4133.0,0.0,47933.0,50033.0,-10005.0,109931.0,80217.0,1,1,82190.0,1,0.0,4.7,0.0,2,6933.0,2245.0,0.0,0.0,0.0,0.0,448.0,12079.0,7059.0,7115.0,3091.0,1178.0,0,0,0,0.0,0.0,1,0,92762.0,64401.0,1
1,30,420,2,26230,26440,2623002,2644001,3,2078.0,0.0,23690.0,27062.0,1218.0,95435.0,61739.0,0,1,112294.0,0,0.0,0.0,531.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4598.0,1515.0,2834.0,268.0,613.0,0,0,0,0.0,0.0,0,0,110339.0,72385.0,1
2,25,420,4,26440,26410,2644002,2641002,1,3268.0,32704.0,38398.0,37229.0,-3503.0,230867.0,178102.0,1,0,262752.0,0,32.0,217.7,608.0,0,0.0,0.0,99714.0,83579.0,0.0,0.0,7859.0,4567.0,4047.0,1903.0,763.0,1981.0,0,0,0,0.0,0.0,0,0,251145.0,171881.0,1
1,40,420,3,26410,26230,2641003,2623002,2,929.0,10710.0,11113.0,10381.0,0.0,72481.0,35239.0,0,0,50306.0,1,0.0,12.3,876.0,2,2459.0,1366.0,0.0,0.0,0.0,0.0,210.0,4483.0,1050.0,2131.0,618.0,614.0,0,0,0,0.0,0.0,0,0,48917.0,33160.0,0
2,30,420,4,26350,26230,2635002,2623001,3,3235.0,0.0,36070.0,40206.0,0.0,70476.0,49569.0,0,1,73346.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6275.0,3323.0,3757.0,442.0,15.0,0,0,0,0.0,0.0,1,0,80690.0,55924.0,0
1,45,220,3,26350,26260,2635002,2626002,1,1584.0,17982.0,18648.0,15826.0,0.0,64914.0,44506.0,0,0,81293.0,0,0.0,0.0,636.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7564.0,1402.0,4904.0,760.0,749.0,0,0,0,0.0,0.0,0,0,-99999999.0,46661.0,0
1,75,420,2,26530,26260,2653002,2626002,1,2459.0,0.0,28398.0,26524.0,0.0,308078.0,213828.0,1,1,403803.0,1,4.0,54.8,756.0,3,0.0,0.0,30536.0,15558.0,0.0,0.0,1799.0,5411.0,1945.0,2732.0,530.0,1870.0,4,1,32,971.0,2425.0,0,0,361502.0,236275.0,0
1,30,220,4,26320,26350,2632001,2635001,3,1947.0,0.0,20965.0,18108.0,-1932.0,67130.0,45712.0,1,1,92080.0,1,35.0,155.6,666.0,0,0.0,0.0,64045.0,32620.0,0.0,0.0,3611.0,8333.0,1046.0,2561.0,2295.0,676.0,0,0,0,0.0,0.0,0,0,86003.0,45327.0,2
2,25,420,4,26230,26260,2623003,2626002,1,2660.0,0.0,32621.0,33260.0,0.0,214938.0,174668.0,0,1,205692.0,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6491.0,3584.0,4247.0,1112.0,916.0,0,0,0,0.0,0.0,1,0,210803.0,133349.0,0
1,25,910,5,26230,26440,2623002,2644001,3,3345.0,35678.0,40171.0,37667.0,1309.0,53166.0,43416.0,0,0,69953.0,0,0.0,0.0,396.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5434.0,4478.0,1842.0,347.0,1993.0,0,0,0,0.0,0.0,0,0,74409.0,54084.0,1
1,20,910,5,26230,26410,2623001,2641001,2,1593.0,0.0,19663.0,19702.0,0.0,133783.0,77764.0,0,0,159756.0,1,0.0,3.6,532.0,1,1044.0,716.0,0.0,0.0,0.0,0.0,61.0,7628.0,2098.0,3905.0,891.0,302.0,0,0,0,0.0,0.0,0,0,183264.0,104671.0,0
2,30,220,2,26440,26230,2644001,2623001,2,2566.0,25831.0,30640.0,24538.0,0.0,115555.0,68514.0,0,0,128930.0,0,0.0,0.0,445.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6040.0,4508.0,2970.0,1613.0,2269.0,2,1,40,2728.0,140.0,0,0,111170.0,66659.0,0
2,18,420,4,26410,26230,2641003,2623001,1,2466.0,0.0,27100.0,25873.0,0.0,206906.0,84638.0,0,0,200740.0,0,0.0,0.0,685.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5639.0,1690.0,3862.0,659.0,506.0,0,0,0,0.0,0.0,0,0,192121.0,124743.0,0
2,20,420,2,26410,26230,2641001,2623001,2,3828.0,0.0,43490.0,42170.0,0.0,189667.0,87685.0,1,1,170754.0,0,0.0,2.9,579.0,2,1577.0,1245.0,0.0,0.0,0.0,0.0,145.0,10557.0,1781.0,3694.0,1914.0,2417.0,0,0,0,0.0,0.0,0,0,160914.0,92432.0,0
1,25,110,5,26260,26410,2626001,2641003,3,3081.0,0.0,34734.0,36134.0,0.0,103687.0,-99999999.0,0,1,95799.0,1,0.0,0.0,705.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10838.0,962.0,6131.0,2681.0,1880.0,0,0,0,0.0,0.0,0,0,82641.0,45665.0,0
2,25,110,4,26230,26230,2623003,2623001,3,2035.0,0.0,21513.0,22583.0,0.0,71522.0,58730.0,1,0,89416.0,1,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6941.0,802.0,2946.0,2348.0,1227.0,0,0,0,0.0,0.0,1,0,97246.0,70633.0,0
2,40,110,5,26410,26410,2641001,2641003,2,2494.0,0.0,28235.0,26495.0,0.0,261706.0,219529.0,0,1,222282.0,0,0.0,8.5,740.0,2,0.0,0.0,0.0,0.0,3299.0,2410.0,371.0,3572.0,1537.0,1692.0,243.0,1896.0,0,0,0,0.0,0.0,0,1,217341.0,112081.0,0
1,20,420,2,26440,26200,2644001,2620002,1,3811.0,39211.0,42649.0,36992.0,0.0,67362.0,36134.0,1,1,57350.0,0,0.0,0.0,529.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18492.0,1185.0,8628.0,2154.0,1784.0,2,0,36,4569.0,388.0,0,0,59314.0,33261.0,0
2,50,420,1,26350,26320,2635002,2632002,4,3264.0,35916.0,34298.0,36986.0,2381.0,25320.0,22240.0,0,1,26933.0,1,0.0,0.0,717.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4055.0,4894.0,1782.0,473.0,2478.0,0,0,0,0.0,0.0,0,0,26547.0,17482.0,1
1,25,110,1,26350,26230,2635001,2623003,4,2203.0,0.0,26864.0,25609.0,-877.0,32366.0,19634.0,0,1,33040.0,0,0.0,13.4,526.0,2,0.0,0.0,0.0,0.0,8291.0,3595.0,614.0,10546.0,1673.0,6877.0,3323.0,1313.0,0,0,0,0.0,0.0,0,0,31713.0,22521.0,1
1,20,910,3,26320,26320,2632002,2632001,4,2626.0,0.0,28329.0,26785.0,157.0,37458.0,31425.0,0,1,57346.0,0,0.0,8.9,742.0,0,5266.0,2510.0,0.0,0.0,0.0,0.0,213.0,9927.0,3994.0,5843.0,2138.0,2183.0,0,0,0,0.0,0.0,0,0,51111.0,27267.0,3
2,18,910,5,26260,26350,2626002,2635001,2,2647.0,23707.0,30446.0,28093.0,0.0,141127.0,92688.0,0,1,174079.0,1,0.0,0.0,809.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6129.0,2098.0,4043.0,1687.0,222.0,0,0,0,0.0,0.0,0,0,194496.0,112391.0,0
1,40,420,4,26320,26230,2632001,2623003,3,2450.0,28386.0,29570.0,38210.0,0.0,372756.0,295197.0,0,0,530411.0,0,0.0,10.0,744.0,2,0.0,0.0,0.0,0.0,3313.0,2962.0,486.0,9137.0,2667.0,5698.0,1716.0,1995.0,0,0,0,0.0,0.0,0,0,469850.0,330667.0,0
1,25,420,5,26230,26350,2623001,2635002,1,1688.0,17407.0,19765.0,22176.0,0.0,29028.0,17300.0,0,1,36925.0,0,0.0,0.0,627.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5779.0,1923.0,2697.0,1109.0,992.0,0,0,0,0.0,0.0,0,0,37795.0,20460.0,0
1,30,220,3,26320,26230,2632002,2623001,4,2360.0,0.0,25579.0,31000.0,1735.0,61726.0,27087.0,0,0,84868.0,1,0.0,0.0,724.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8529.0,1837.0,2769.0,2918.0,1817.0,0,0,0,0.0,0.0,0,0,96991.0,49988.0,1
2,20,110,5,26440,26440,2644001,2644002,1,3703.0,31514.0,43460.0,41993.0,0.0,104132.0,56203.0,0,1,116972.0,0,0.0,0.0,451.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15567.0,2889.0,6531.0,1548.0,1219.0,0,0,0,0.0,0.0,0,0,109483.0,55871.0,0
1,70,420,5,26350,26230,2635002,2623003,2,2552.0,0.0,30663.0,34266.0,1272.0,249522.0,195475.0,0,0,261014.0,1,0.0,7.0,421.0,0,2571.0,2142.0,0.0,0.0,0.0,0.0,192.0,8592.0,3256.0,3766.0,1454.0,1602.0,0,0,0,0.0,0.0,0,0,259241.0,187752.0,1
1,20,220,2,26350,26440,2635001,2644002,4,2733.0,31610.0,33369.0,34921.0,6038.0,61527.0,55674.0,0,1,64929.0,1,0.0,5.4,711.0,0,0.0,0.0,0.0,0.0,2040.0,1794.0,239.0,11702.0,4576.0,3988.0,4050.0,1370.0,0,0,0,0.0,0.0,0,0,69714.0,49104.0,1
2,30,910,5,26260,26230,2626002,2623002,3,2891.0,0.0,32198.0,37842.0,0.0,140713.0,104910.0,1,1,161968.0,0,0.0,13.3,0.0,2,6980.0,4291.0,0.0,0.0,0.0,0.0,765.0,5452.0,3774.0,1972.0,699.0,1959.0,0,0,0,0.0,0.0,1,0,150148.0,92616.0,0
2,50,420,1,26440,26350,2644002,2635001,4,4242.0,38768.0,44829.0,46239.0,0.0,84961.0,69916.0,0,1,94050.0,1,0.0,7.5,490.0,1,0.0,0.0,0.0,0.0,4379.0,3375.0,342.0,15349.0,3465.0,4746.0,1278.0,2361.0,0,0,0,0.0,0.0,0,1,86294.0,62715.0,0
1,25,910,3,26260,26200,2626002,2620001,2,2806.0,0.0,32875.0,38165.0,0.0,471794.0,192382.0,1,1,589694.0,1,2.0,36.7,652.0,0,0.0,0.0,15453.0,10943.0,1560.0,1114.0,1818.0,8209.0,4014.0,3903.0,1140.0,2348.0,3,1,36,8458.0,275.0,0,0,520824.0,272713.0,0
2,25,110,3,26230,26440,2623002,2644001,1,3511.0,37815.0,38451.0,33620.0,-2196.0,107659.0,88069.0,0,0,146626.0,2,0.0,0.0,707.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16510.0,3932.0,6073.0,4966.0,1322.0,0,0,0,0.0,0.0,0,0,125630.0,63986.0,2
1,45,910,2,26440,26320,2644001,2632001,1,2411.0,0.0,29081.0,26392.0,0.0,122200.0,105036.0,0,1,133157.0,1,0.0,8.5,570.0,1,4649.0,2469.0,0.0,0.0,0.0,0.0,462.0,11616.0,2515.0,4746.0,4050.0,1354.0,0,0,0,0.0,0.0,0,0,124476.0,77452.0,0
2,25,910,5,26290,26350,2629002,2635001,1,2631.0,0.0,31203.0,29646.0,3011.0,103835.0,65100.0,0,1,145224.0,0,0.0,10.6,0.0,2,7217.0,3301.0,0.0,0.0,0.0,0.0,520.0,3135.0,4213.0,1543.0,743.0,2122.0,0,0,0,0.0,0.0,1,0,153030.0,106170.0,1
2,18,110,4,26230,26440,2623003,2644001,1,2808.0,32983.0,33826.0,34351.0,0.0,76971.0,51697.0,1,0,80604.0,1,31.0,109.3,730.0,0,22753.0,12052.0,41473.0,24913.0,0.0,0.0,4550.0,12387.0,2896.0,4529.0,4297.0,1508.0,0,0,0,0.0,0.0,0,0,70330.0,36449.0,0
2,30,420,1,26410,26260,2641001,2626001,2,2297.0,0.0,28563.0,39433.0,0.0,174542.0,74845.0,0,0,-99999999.0,1,0.0,0.0,664.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8879.0,2202.0,2896.0,918.0,976.0,2,1,35,3089.0,448.0,0,0,1.0,1.0,0
1,18,220,1,26500,26440,2650001,2644001,1,2668.0,27205.0,31133.0,32387.0,2925.0,49246.0,24428.0,1,1,49202.0,1,0.0,0.0,665.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10896.0,3323.0,6606.0,2601.0,1164.0,0,0,0,0.0,0.0,0,0,48129.0,25744.0,1
2,55,910,1,26440,26260,2644002,2626001,1,3377.0,0.0,41566.0,45389.0,0.0,29698.0,12802.0,0,1,29683.0,0,0.0,0.0,522.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7914.0,3174.0,5177.0,1803.0,2569.0,0,0,0,0.0,0.0,0,0,30164.0,20499.0,0
2,35,910,2,26320,26260,2632002,2626001,2,2280.0,0.0,26867.0,25178.0,-211.0,90209.0,-99999999.0,1,0,100810.0,1,38.0,143.0,0.0,5,0.0,0.0,50246.0,38432.0,0.0,0.0,6512.0,10198.0,1539.0,4437.0,912.0,2020.0,0,0,0,0.0,0.0,1,0,95130.0,53917.0,2
